SPK0_text,SPK1_text,SPK0_p1,SPK0_p3,SPK1_p1,SPK1_p3,prob_face_anger_SPK0,prob_face_contempt_SPK0,prob_face_disgust_SPK0,prob_face_fear_SPK0,prob_face_happiness_SPK0,prob_face_neutral_SPK0,prob_face_sadness_SPK0,prob_face_surprise_SPK0,smile_SPK0,prob_face_anger_SPK1,prob_face_contempt_SPK1,prob_face_disgust_SPK1,prob_face_fear_SPK1,prob_face_happiness_SPK1,prob_face_neutral_SPK1,prob_face_sadness_SPK1,prob_face_surprise_SPK1,smile_SPK1
['> Yeah. '],[' thing in the last four'],0.5344338119029999,0.32181939482688904,1.9054388403892517,2.124411106109619,0.0242636132286861,0.0027221919503062,0.0073041268915403,0.0143800155376084,0.8793369412422181,0.0301804428920149,0.0034022907260805,0.0384103205986321,1.0,,,,,,,,,
['> Yeah. '],[' years is that I will never'],0.5344338119029999,0.32181939482688904,2.143454591433207,2.124411106109619,0.0023652771604247,0.0031583682866767,0.0004346070403698,0.00224558156915,0.9482888102531432,0.0083396481815725,0.0008174753922503,0.0343502897769212,1.0,,,,,,,,,
['> Yeah. '],[' convince anyone of everything '],0.5344338119029999,0.32181939482688904,4.0841590642929075,2.124411106109619,0.0008889168966561,0.0060242329258471,0.0004000143351731,0.0010653101373463,0.9533351540565492,0.0094096686691045,0.0005054021370597,0.0283712729811668,1.0,,,,,,,,,
['> Yeah. '],['> of anything'],0.5344338119029999,0.32181939482688904,3.2896360754966736,0.4711804986000061,0.0026960386118541,0.0098511206063752,0.0013518141349777,0.0014144370603996,0.9558930198351542,0.01708914199844,0.0011633231770247,0.0105410772375762,1.0,,,,,,,,,
['> Now '],[' as > long as'],3.1977388511101403,0.2096179872751236,4.63118212223053,0.481438946723938,,,,,,,,,,,,,,,,,,
['> keep '],"["" I live. So > I'm done""]",3.8370633870363235,0.2255682796239853,2.920423408349355,0.5435580677456326,0.0422674395143985,0.0113603748381137,0.0214130107313394,0.0195930179674178,0.4931916415691376,0.3415595531463623,0.0439640074968338,0.0266509668901562,0.0,,,,,,,,,
['> going. '],[' > even trying'],2.098682813346386,0.2092377245426178,4.820951044559479,1.2122124433517456,0.0445379920303821,0.0104641880840063,0.0198390707373619,0.0147009366657584,0.4495912671089172,0.3353012979030609,0.0283428223803639,0.0972223846241831,0.0,,,,,,,,,
['> No'],[' '],2.2872374057769775,0.15353727340698242,2.5191211700439453,1.4120638370513916,0.0756930977106094,0.0090431848540902,0.0294963592663407,0.0356566727161407,0.4032624483108521,0.338174557685852,0.0410313718020916,0.0676423225551843,0.0,,,,,,,,,
"['. Anyway,']","[""> and you can't ""]",3.873869001865387,0.15353727340698242,2.9498635133107505,0.178452730178833,0.0723662175238132,0.0055520222289487,0.0193538738414645,0.0801416341215372,0.4716273248195648,0.1897447913885116,0.0290091447532176,0.1322050385177135,1.0,,,,,,,,,
[' I > was going to say something'],"[""> and you can't ""]",2.6815748885273933,0.22830688953399658,2.9498635133107505,0.178452730178833,0.1077601267024874,0.0066315906937234,0.0140129851177334,0.114773597754538,0.337385305762291,0.234123070538044,0.0351687856018543,0.1501445688307285,0.0,,,,,,,,,
"["". > I don't > remember""]",['> feel > them. '],2.2051323192814984,0.45927466286553276,3.1664896990571703,0.7876896177019391,0.0225270022638142,0.0096082172822207,0.0110021351138129,0.0504255900159478,0.1827558288350701,0.3677063062787056,0.0340847461484372,0.3218901827931404,0.0,,,,,,,,,
['. '],"[""> I'm sorry""]",1.4977539032697678,1.3408112525939941,1.9839293509721756,0.8397162556648254,0.0412599095143377,0.0115974845830351,0.0033114701509475,0.0079675338929519,0.2248181346803904,0.6424350067973137,0.052377981133759,0.0162324835546314,0.0,,,,,,,,,
['> Oh I said '],['. Good. > Mm'],3.7510714411735533,0.447781503200531,2.5001674251896993,0.6453298883778709,0.0704683125019073,0.0073880363954231,0.0069587957113981,0.0378972077276557,0.190284302085638,0.5088088184595108,0.0454223729670047,0.1327721642330289,0.0,,,,,,,,,
['> I was gonna say something.'],['. '],1.8648794889450073,1.405354619026184,0.43078426271677017,0.386148065328598,0.0346664678305387,0.0221206434071064,0.0281128257513046,0.0316936006769537,0.273745647072792,0.3594656467437744,0.0220264406874775,0.2281686931848526,0.0,,,,,,,,,
"["" I don't remember. Must ""]",['> Oh'],3.369212244670572,1.405354619026184,2.651778221130371,0.20230579376220703,0.08916219137609,0.0086852746084332,0.0099160613492131,0.0280607554595917,0.0786030150949955,0.542354017496109,0.0442575074732303,0.1989611756056547,0.0,,,,,,,,,
['> not > have been very > important'],"[' > yes, > sorry. ']",3.7097802713513373,0.5328949496150017,2.2274095084932117,0.2714257637659709,0.0666687307879328,0.0090102965943515,0.0116319289198145,0.0263852995354682,0.0707978400401771,0.580371081829071,0.0360140161588788,0.199120832234621,0.0,,,,,,,,,
['. > Exactly. '],"['> Yeah, >']",1.7286079451441765,0.6161392430464426,1.3979106187820434,0.8458334922790527,0.0378627674188464,0.0114729380235075,0.0057017363607883,0.0197382394690066,0.3760365784168244,0.4172143548727035,0.0266422100365161,0.1053311672061681,0.0,,,,,,,,,
['> Yeah. > Talking > to > people. '],"["" I haven't talked with people""]",2.066112533211708,0.3113281652331352,3.281558751516665,0.8169553279876709,0.0323364599607884,0.0253720805048942,0.0079663515090942,0.0388410274870693,0.4439059972763061,0.2354483038187027,0.0133079413324594,0.2028218448162078,0.0,,,,,,,,,
['> Yeah. > Talking > to > people. '],"["". So I've been spending""]",2.066112533211708,0.3113281652331352,3.1915398240089417,0.8169553279876709,0.0096440495923161,0.0187166800722479,0.0052279752911999,0.0079459706321358,0.6538547515869141,0.1655559040606022,0.005302715813741,0.1337519556283951,1.0,,,,,,,,,
['> Yeah. > Talking > to > people. '],[' > so > much > time >'],2.066112533211708,0.3113281652331352,2.811143533750014,0.7499435110525652,0.0451496529858559,0.0127529370598495,0.0044749581487849,0.0659725213423371,0.3932475179433823,0.2161169864237308,0.0156721775885671,0.2466132193803787,1.0,,,,,,,,,
['> What? '],[' alone > with you'],1.9577156230807304,0.13081176578998566,3.5744328260421754,0.7527056455612182,0.0157410228042863,0.0062112051062285,0.004417397401994,0.0141474785632453,0.5766366764903068,0.1474238304421305,0.0091821720357984,0.2262402296066284,1.0,,,,,,,,,
['> Where? '],['. I know when'],2.3417795915156603,0.23274005949497223,3.5378269255161285,0.4553180932998657,0.0042809170554392,0.0075135426983858,0.0008264775387942,0.0012973883616117,0.9344744284947714,0.0202982056265076,0.0026331360180241,0.0286758726773162,1.0,,,,,,,,,
['> Where? '],[' > I started'],2.3417795915156603,0.23274005949497223,3.336771607398987,0.4759819209575653,0.0425448385067284,0.012254601654907,0.0173606727427492,0.0208331385122922,0.5712591707706451,0.2609895418087641,0.0317026590152333,0.0430553819363315,1.0,,,,,,,,,
['> Yeah. '],"["" talking to people I'm just""]",1.3146925456821918,0.26897943019866943,2.595533569653829,0.48286986351013184,0.0077021762263029,0.017510387301445,0.0021861064480617,0.0079823446227237,0.3622202336788177,0.5156399428844451,0.0202963234856724,0.0664624605327844,0.0,,,,,,,,,
['> Yeah. '],"["" like, let's talk about""]",1.3146925456821918,0.26897943019866943,2.578106075525284,0.48286986351013184,0.0019562936620786,0.0107095942832529,0.0007343619508901,0.0023261345282662,0.8817820549011229,0.0349107466638088,0.0020131526049226,0.0655676901340484,1.0,,,,,,,,,
['> Yeah. '],[' things. But then nothing'],1.3146925456821918,0.26897943019866943,3.80607008934021,0.48286986351013184,0.0003976815962232,0.0037069837097078,0.0001351487837382,0.0006956829281989,0.9548369765281676,0.0046206143219023,0.0002529037185013,0.0353540521115064,1.0,,,,,,,,,
['> Yeah. '],[' > has been'],1.3146925456821918,0.26897943019866943,2.676143154501915,0.8086582571268082,0.0026933931745588,0.0088677858933806,0.0019301203370559,0.0037140212371014,0.7784690380096435,0.0505394580774009,0.0012582005525473,0.1525279674679041,1.0,,,,,,,,,
['> Yeah. '],"["" happening and we've >""]",1.15436876937747,0.19771169126033783,2.631538530190786,1.0009919703006744,0.0096329303574748,0.0056716599501669,0.0031839748786296,0.0200014426372945,0.7886809915304184,0.0215209590271115,0.0016713610733859,0.1496366657316684,1.0,,,,,,,,,
['> Yes. '],[' all been > sitting home'],1.7430114820599556,0.8114438056945801,4.77937838435173,1.1079278886318207,0.0480911182239651,0.0108272995566949,0.0083684386452659,0.0405189293436706,0.3383618332445621,0.1997524224221706,0.0125790509860962,0.3415009256452322,0.0,,,,,,,,,
['>'],[' for like seven '],0.15675599873065948,0.15675599873065948,3.8883878588676453,0.7961758971214294,0.0364258171369632,0.0153594814861814,0.0109388572163879,0.0137371240804592,0.5389715234438578,0.3355404734611511,0.021986278394858,0.0270404530068238,0.0,,,,,,,,,
[' Yeah. '],['> months. So'],1.1628003865480423,0.15675599873065948,3.1731287986040115,0.8239675164222717,0.0342280922923237,0.0133740848861634,0.0092100302688777,0.0277336535975337,0.602929362654686,0.2392480142414569,0.0407643883489072,0.0325124274939298,0.0,,,,,,,,,
['> Well > I told'],"[', you > know, ']",2.808243197699388,0.8146610334515572,2.9761719682386945,0.4729083776473999,0.0300897676846943,0.0088391448371112,0.0074202284275088,0.0216478641930734,0.4972821308299899,0.2359972082078457,0.0171819986775517,0.1815416504163295,1.0,,,,,,,,,
[' my mom had to his netflix today'],['> like nice'],5.9529566168785095,1.5117828845977783,4.8796285192171736,0.8849206566810608,0.0124281315132975,0.0063558586174622,0.0043040562653914,0.0360617402940988,0.0523810587823391,0.3505725651979446,0.0184720551595091,0.5194245278835297,0.0,,,,,,,,,
['. So that was fun. '],['> like nice'],2.3401128266538893,1.5117828845977783,4.8796285192171736,0.8849206566810608,0.02253497694619,0.0117637845687568,0.0074547647382132,0.0053462131181731,0.7044771760702133,0.19052454829216,0.0089106378145515,0.0489879203960299,1.0,,,,,,,,,
['> Yeah. >'],['> like nice'],0.6548153042793274,0.25792044401168823,4.8796285192171736,0.8849206566810608,0.0363795179873704,0.0088713968172669,0.0048745549865998,0.0102341158315539,0.6357124388217926,0.1957749269902706,0.0132083701435476,0.0949446474201977,1.0,,,,,,,,,
['> Yeah. >'],[' > congrats. '],0.6548153042793274,0.25792044401168823,2.662576646563442,0.9157352646191915,0.0114476566028315,0.0080599623266607,0.0094480482861399,0.0039310120453592,0.8016819477081298,0.0480796674266457,0.0062591698311734,0.1110925111919641,1.0,,,,,,,,,
"["" She's one of those""]",['> Mhm '],2.8976710557937624,0.7058578133583069,1.748118206858635,0.602816104888916,0.0436409134417772,0.0108473037369549,0.0115646149031817,0.0180883471854031,0.3289095353335142,0.4266643047332764,0.0487129198387265,0.111572085507214,0.0,,,,,,,,,
[' people that like sits in front'],['> Mhm '],3.0338189204533896,0.7058578133583069,1.748118206858635,0.602816104888916,0.0354371087159961,0.00893241900485,0.0085281158797442,0.0077192542608827,0.7335706174373626,0.1297709314152598,0.0064352895482443,0.069606339931488,0.0,,,,,,,,,
[' of the tv and just'],['> Mhm '],1.333598504960537,0.7058578133583069,1.748118206858635,0.602816104888916,0.0253739131148904,0.0063363238150486,0.0078085543354973,0.0259044988779351,0.5215519468765706,0.1543187387287616,0.0106322572100907,0.2480737813748419,0.0,,,,,,,,,
[' like watches whatever is on.'],['> Mhm '],2.3780882755915322,0.7058578133583069,1.748118206858635,0.602816104888916,0.0256265230476856,0.005565767455846,0.0052835901966318,0.0292921489104628,0.1319176293909549,0.3898321092128753,0.0185903076082468,0.3938919425010681,0.0,,,,,,,,,
[' So like > I'],['> Mhm '],2.0546280443668365,0.499369478225708,1.748118206858635,0.602816104888916,0.0401793465018272,0.0035284400684759,0.0022739729960449,0.1600780187174678,0.1706447806209325,0.1687691338360309,0.0228787763044238,0.4316475138068199,0.0,,,,,,,,,
[' had to step in'],['> Yeah. '],3.8392122387886047,0.1896369755268097,1.4723621383309364,2.4260237216949463,0.018349758721888,0.0101893103681504,0.0057969861198216,0.0186830990947782,0.4180823251605033,0.3474120408296585,0.0415218915790319,0.1399645494297146,0.0,,,,,,,,,
"['. I was like,']",['> Yeah. '],1.5166270971298217,0.1896369755268097,1.4723621383309364,2.4260237216949463,0.002180932322517,0.0110137807205319,0.0019281896529719,0.0030798164661973,0.7882375717163086,0.126950591802597,0.0091876350343227,0.0574215129017829,0.0,,,,,,,,,
"["" all right, you've""]",['> Yeah. '],2.7924562811851503,0.1896369755268097,1.4723621383309364,2.4260237216949463,0.0190182261168956,0.0094678196124732,0.010206349287182,0.028116461308673,0.517834322154522,0.2318461671471596,0.0184875370003283,0.1650231290608644,0.0,,,,,,,,,
[' been watching the same'],['> Yeah. '],2.1931577920913696,0.1896369755268097,1.4723621383309364,2.4260237216949463,0.0087834032407651,0.0049527722876518,0.002375522085155,0.0143663842851916,0.3800668120384216,0.3001493116219838,0.0245423235464841,0.2647634719808896,0.0,,,,,,,,,
"[' show, the same episode']",['> Yeah. '],2.5638239204883577,0.1896369755268097,1.4723621383309364,2.4260237216949463,0.0378890484571456,0.0048759578494355,0.0059583080583252,0.0562609378248453,0.2175490818917751,0.3874103762209416,0.0304294328670948,0.2596268262714148,0.0,,,,,,,,,
"["" multiple times and they're""]",['> Yeah. '],3.0967573687434196,0.1896369755268097,1.4723621383309364,2.4260237216949463,0.0126815508119761,0.0079059300362132,0.0029926020419225,0.0794666332192719,0.1219383299350738,0.4369165599346161,0.0318569380789995,0.3062414735555649,0.0,,,,,,,,,
[' fine with it.'],['> Yeah. '],2.7785107791423798,0.1896369755268097,1.4723621383309364,2.4260237216949463,0.0121985489036887,0.0076550776371732,0.0030937791685573,0.0154929760145023,0.3176655754446983,0.3538569658994675,0.0278600585181266,0.2621770463883877,0.0,,,,,,,,,
"[' Both my parents, I']",['> Yeah. '],3.961835479736328,0.1896369755268097,1.4723621383309364,2.4260237216949463,0.0144172474741935,0.0100357850547879,0.0034759720787405,0.0419067213311791,0.245151450112462,0.3477736130356789,0.0299734328873455,0.3072658061981201,0.0,,,,,,,,,
"[""'m like, who are""]",['> Yeah. '],2.4202232837677,0.1896369755268097,1.4723621383309364,2.4260237216949463,0.0743828486884012,0.0034054950810968,0.0118509808962699,0.0356628415174782,0.1148357884958386,0.344859239179641,0.0408597233472392,0.3741431259550154,0.0,,,,,,,,,
[' you people? '],['> Yeah. '],1.8511568307876587,0.1896369755268097,1.4723621383309364,2.4260237216949463,0.0070326804881915,0.0134102185955271,0.0011578141507925,0.0080950138159096,0.5056416124105454,0.3223935060203075,0.0146876760758459,0.1275814685970545,1.0,,,,,,,,,
['> Oh.'],['> Yeah. '],2.356642226378123,0.8025078177452087,1.4723621383309364,2.4260237216949463,0.013011522591114,0.0038229160321255,0.001014472101815,0.0030716865245873,0.956229329109192,0.0126593167272706,0.0085544365768631,0.0016363171550134,1.0,,,,,,,,,
[' '],['> My'],0.3215191662311554,0.8025078177452087,2.9201040267944336,1.108102798461914,0.0036805213894695,0.0016370318189729,0.00033014134533,0.0036567555798683,0.957528918981552,0.0057339823106303,0.0016928010445553,0.0257398607209324,1.0,,,,,,,,,
['> Oh '],[' mom > killed'],2.354530374209086,0.4663912057876587,3.8556017354130745,0.6857593208551407,0.0030410105304326,0.0036093335133045,0.0004677086981246,0.0022632925305515,0.9517010331153872,0.0127929091453552,0.0012001338822301,0.0249246271327138,1.0,,,,,,,,,
['>'],[' me the other night.'],0.2578970193862915,0.2578970193862915,1.9465279459953309,0.2634158432483673,0.002450515149394,0.0089854970574378,0.0021458030329085,0.0009366758924443,0.8733956336975097,0.0767902377061545,0.0028041165583999,0.0324915364384651,1.0,,,,,,,,,
['>'],"[' She was like, I']",0.2578970193862915,0.2578970193862915,1.598874044418335,0.2634158432483673,0.0196398761123418,0.0201284086331725,0.0063924059504643,0.0012215220544021,0.2110455501824617,0.7050551474094391,0.0318580262362957,0.0046590250451117,0.0,,,,,,,,,
['>'],[' watched the most terrible '],0.2578970193862915,0.2578970193862915,3.701084113121033,0.2634158432483673,0.0208841958083212,0.0226137634599581,0.0054913632629904,0.01350130380888,0.3620672449469566,0.4898471087217331,0.0323345207143574,0.0532605019398033,0.0,,,,,,,,,
[' yeah. '],['> movie and'],2.1775137881437936,0.2578970193862915,2.9664316177368164,2.358201026916504,0.0056593977787997,0.0108669634209945,0.0018655496969586,0.0040953833449748,0.8466742634773254,0.0782513101585209,0.008080837316811,0.0445063058286905,1.0,,,,,,,,,
['> Uh huh. '],[' and for some reason when'],1.7236260004341601,1.8662848472595215,4.140219160914421,2.358201026916504,0.0016495246032718,0.0062493446050211,0.000502652087016,0.0030505380011163,0.9065140724182128,0.0162462488748133,0.0012386204442009,0.0645490042865276,1.0,,,,,,,,,
['> Uh huh. '],[' she said that in'],1.7236260004341601,1.8662848472595215,3.0773241221904755,2.358201026916504,0.000607130548451,0.006912818015553,0.0001829934801207,0.002144426619634,0.8976472854614258,0.0115316736977547,0.0006578149914275,0.080315925180912,1.0,,,,,,,,,
['> Uh huh. '],[' the back of my'],1.7236260004341601,1.8662848472595215,1.6725167259573936,2.358201026916504,0.0004250356811098,0.0044666863977909,0.0002078477933537,0.000983317522332,0.920814561843872,0.0104262771084904,0.0004596801794832,0.0622166030108928,1.0,,,,,,,,,
['> Uh huh. '],"[' head, I just immediately']",1.7236260004341601,1.8662848472595215,2.30077463388443,2.358201026916504,0.0003333170636324,0.0083822173066437,0.0001572647917782,0.0006114082585554,0.9283554911613464,0.010317410621792,0.0003024805861059,0.0515403892844915,1.0,,,,,,,,,
['> Uh huh. '],"[' thought of movies,']",1.7236260004341601,1.8662848472595215,3.44026680290699,2.358201026916504,0.0138829280428277,0.0123477239782611,0.0036684974572078,0.0121289076147756,0.5507749331494173,0.2590209171175957,0.0245904751160802,0.1235856258620818,1.0,,,,,,,,,
['> Uh huh. '],[' it would be funny that'],1.7236260004341601,1.8662848472595215,3.964664673805237,2.358201026916504,,,,,,,,,,,,,,,,,,
['> Uh huh. '],[' she was talking about'],1.7236260004341601,1.8662848472595215,1.447607398033142,2.358201026916504,,,,,,,,,,,,,,,,,,
['> Uh huh. '],[' and I was like'],1.7236260004341601,1.8662848472595215,1.7567714639008045,2.358201026916504,,,,,,,,,,,,,,,,,,
['> Uh huh. '],"[', requiem ']",1.7236260004341601,1.8662848472595215,5.5242587849497795,2.358201026916504,0.0165830765618011,0.0107775498181581,0.0060044456040486,0.0308096872176975,0.4943717774003744,0.2876327876001596,0.0233828709460794,0.1304378389031626,0.0,,,,,,,,,
['> Uh huh '],['> for a Dream'],2.862281419336796,0.6119517087936401,3.5858675837516785,0.932146430015564,0.0212885435204952,0.0207330899313092,0.0032058772747404,0.0038578729378059,0.6860166728496552,0.2100469380617141,0.0108645978849381,0.0439864146523177,0.0,,,,,,,,,
['> Uh huh '],[' Mother. Like'],2.862281419336796,0.6119517087936401,5.5017967621485395,0.932146430015564,0.0026462932873982,0.0010315086692571,0.0001705518552626,0.0081975082866847,0.940354749560356,0.0052055155392736,0.0024828568275552,0.0399109926074743,1.0,,,,,,,,,
['> Uh huh '],"[', and she was']",2.862281419336796,0.6119517087936401,2.677236795425415,0.932146430015564,0.0069556481204926,0.0025058370316401,0.0004867401003139,0.008610778208822,0.9389662027359008,0.0083219923079013,0.0029698368860408,0.0311829445883631,1.0,,,,,,,,,
['> Uh huh '],"[' like, have you']",2.862281419336796,0.6119517087936401,1.9479516595602036,0.932146430015564,0.0041637598304077,0.0023708368651568,0.0005037992057623,0.0021831481251865,0.9552807688713074,0.01087925452739,0.0016024795826524,0.023015977256,1.0,,,,,,,,,
['> Uh huh '],[' seen Mother of like'],2.862281419336796,0.6119517087936401,5.41827104985714,0.932146430015564,0.0019086322980001,0.0026182905305176,0.0002249304787255,0.0017322459840215,0.9694401741027832,0.007700855191797,0.0014406631700694,0.0149342268705368,1.0,,,,,,,,,
['> Uh huh '],"[', I can']",2.862281419336796,0.6119517087936401,3.0397404034932456,0.932146430015564,0.0284249551594257,0.0001032622549246,0.000282183805757,0.1757187485694885,0.0336370017379522,0.0322655761614441,0.0058805656619369,0.7236876666545868,0.0,,,,,,,,,
['> Uh huh '],"[""'t believe ""]",2.862281419336796,0.6119517087936401,1.8250880638758342,0.932146430015564,0.0123971968889236,8.442395337624476e-05,5.395424523158e-05,0.1112011693418026,0.022132384777069,0.0279963552951812,0.0016200457932427,0.8245144963264466,0.0,,,,,,,,,
['> Did > you > see '],['> you watched that movie'],2.908879386054145,0.4828755855560303,1.8765300273895265,0.32642924785614014,0.0276852190494537,4.926723049720749e-05,5.697579763364047e-05,0.2592827916145325,0.043546275049448,0.0121942462399601,0.0022013371577486,0.654983913898468,0.0,,,,,,,,,
['> Did > you > see '],"["". It's like,""]",2.908879386054145,0.4828755855560303,1.6902039289474486,0.32642924785614014,0.0498346965759992,2.8767418552888563e-05,5.93472839682363e-05,0.5386593937873839,0.0370543587952852,0.0053607353009283,0.0034295162418857,0.3655731663107872,0.0,,,,,,,,,
['> Did > you > see '],[' it was awful.'],2.908879386054145,0.4828755855560303,2.1301069781184196,0.32642924785614014,0.0188262611627578,6.572881611646152e-05,3.027969687536825e-05,0.3271001458168029,0.0769996676594018,0.0049700459465384,0.0021593867801129,0.5698484599590301,1.0,,,,,,,,,
['> Did > you > see '],[' It was just so bad'],2.908879386054145,0.4828755855560303,2.0782666325569155,0.32642924785614014,0.0012735482712741,0.0053998028626665,0.000449866359122,0.0029113274533301,0.7498621225357056,0.0157806674949824,0.0007458044507075,0.2235768310725689,1.0,,,,,,,,,
['> Did > you > see '],['. What > was > it > even '],2.908879386054145,0.4828755855560303,2.7772803703943887,0.30308854579925537,0.0036009874427691,0.0085766372270882,0.0036516060470603,0.0026580809499137,0.8907116651535034,0.0412857007235288,0.0024612683802843,0.0470539804548025,1.0,,,,,,,,,
['> the title and'],"['> I mean, ']",3.0679352581501007,0.3642474412918091,1.8321355938911439,0.5689169764518738,0.0244892039336264,0.0095129857891151,0.0042571419216983,0.1324308902258053,0.6022681146860123,0.0727534780744463,0.0054944620351307,0.148793693864718,1.0,,,,,,,,,
"["" think I'm a mom""]","['> I mean, ']",4.324181294441223,0.3642474412918091,1.8321355938911439,0.5689169764518738,0.0268360410351306,0.0047192669837386,0.0030962065822677,0.0485433311201632,0.5403426602482796,0.1172872216440737,0.0116193957743234,0.2475558925420045,1.0,,,,,,,,,
['. Let me watch it'],"['> I mean, ']",3.322036290168762,0.3642474412918091,1.8321355938911439,0.5689169764518738,0.0059878376050619,0.0052174819866195,0.0009012663867906,0.0047066787083167,0.6930925995111465,0.1074578773695975,0.0069626529730157,0.1756735874805599,1.0,,,,,,,,,
['. > Stop. '],"['> I mean, ']",2.1727229232589402,0.7006103992462158,1.8321355938911439,0.5689169764518738,0.0203383928164839,0.003777259029448,0.0012227277911733,0.005168956471607,0.9199413657188416,0.0330788921564817,0.0096623841673135,0.0068100891076028,1.0,,,,,,,,,
"[""> Yeah, > I > haven't""]",['> to be'],2.182267323322594,0.6885390534996987,3.5240055918693542,0.5217035412788391,,,,,,,,,1.0,,,,,,,,,
"[""> Yeah, > I > haven't""]","[' fair, I don']",2.182267323322594,0.6885390534996987,2.2036277651786804,0.5217035412788391,0.00310981629882,0.0089355739764869,0.0010624055343214,0.0040176447015255,0.8172465920448303,0.0462513970211148,0.0026167653501033,0.1167598510161042,1.0,,,,,,,,,
"[""> Yeah, > I > haven't""]","[""'t think the""]",2.182267323322594,0.6885390534996987,2.038364243111573,0.5217035412788391,0.038363641500473,0.0173963606357574,0.0134711196180433,0.0139982112217694,0.3915757119655609,0.4520402848720551,0.0362591655924916,0.0368954733014106,0.0,,,,,,,,,
"[""> Yeah, > I > haven't""]",[' trailer like nothing'],2.182267323322594,0.6885390534996987,7.215138753255208,0.5217035412788391,0.0261493018479086,0.0085839251405559,0.0057772999134613,0.0193101967452094,0.7574190646409988,0.0853495760820806,0.0117633953923359,0.0856472940649837,1.0,,,,,,,,,
"[""> Yeah, > I > haven't""]",[' really like nothing really'],2.182267323322594,0.6885390534996987,4.214514076709747,0.5217035412788391,0.006880365870893,0.0046382820699363,0.001574087771587,0.0146495386026799,0.9086184501647948,0.0135793218389153,0.0048131020739674,0.0452468637377023,1.0,,,,,,,,,
"[""> Yeah, > I > haven't""]",[' prepares someone for'],2.182267323322594,0.6885390534996987,5.7013470977544785,0.5217035412788391,0.0289241092279553,0.0044515735004097,0.0067541390191763,0.0376809313893318,0.7957918882369995,0.0406762741506099,0.0145449840463697,0.0711761511862278,1.0,,,,,,,,,
"[""> Yeah, > I > haven't""]",[' that movie is'],2.182267323322594,0.6885390534996987,3.820900042851766,0.5217035412788391,0.011312392912805,0.0173162952065467,0.0029551399871706,0.0064077120274305,0.6662073314189911,0.2428357541561127,0.0168706838972866,0.0360947202891111,1.0,,,,,,,,,
"[""> Yeah, > I > haven't""]",[' going to be.'],2.182267323322594,0.6885390534996987,2.773593906313181,0.5217035412788391,0.005024286173284,0.0183079153299331,0.0029513721587136,0.0086978829465806,0.5770244896411896,0.1849796563386917,0.00744195333682,0.1955724135041237,1.0,,,,,,,,,
"[""> Yeah, > I > haven't""]",[' > And > the movie '],2.182267323322594,0.6885390534996987,2.1745102554559708,0.4458294063806534,0.0047448226832784,0.0098852002702187,0.0012797975505236,0.0158466810826212,0.6317918077111244,0.0410983627662062,0.0040535882581025,0.2912997473031282,1.0,,,,,,,,,
[' seen > it'],"['> itself, ']",1.7834109663963318,0.38406940549612045,3.423488676548004,0.1691145896911621,0.0131784622557461,0.0061293486040085,0.0054254527261946,0.0081578251207247,0.8414230823516846,0.0795881133526563,0.0089427506318315,0.0371549198403954,1.0,,,,,,,,,
['. '],"[""> it's I""]",3.3289613723754883,0.5367919206619263,2.9870620667934418,0.8410602807998657,0.0116241107694804,0.0065425269305706,0.004559987434186,0.0107032774714753,0.9143362998962402,0.0292605996131897,0.0061540122143924,0.0168192600831389,1.0,,,,,,,,,
['> Yeah. '],"["" mean, it's almost incomprehensible.""]",1.9572925493121147,1.0472553968429565,2.8374065969671523,0.8410602807998657,0.0022159143351018,0.0103032397106289,0.0010345194546971,0.0026283607585355,0.8897590160369873,0.0331750119104981,0.0017112292000092,0.0591727387160062,1.0,,,,,,,,,
['> Yeah. '],"["" It's, it's ""]",1.9572925493121147,1.0472553968429565,1.8916508654753368,0.8410602807998657,0.0019153170520439,0.0019395667361095,0.0001767937421391,0.0018370526726357,0.9499433875083924,0.0035950356163084,0.000502043031156,0.0400907973758876,1.0,,,,,,,,,
['> Yeah. '],"['> like really,']",1.2669678591191769,0.7569247484207153,3.2409726977348328,1.3904008865356445,0.003413560707122,0.004230317636393,0.0006069776136428,0.003582092851866,0.9491623878479004,0.0144387869164347,0.0016842514392919,0.0228816142305731,1.0,,,,,,,,,
['> Yeah. '],"["" it's like a""]",1.2669678591191769,0.7569247484207153,1.6364612504839897,1.3904008865356445,0.0035064488416537,0.0046251342631876,0.0021775704110041,0.0023826546414056,0.9412279725074768,0.0170168684795498,0.0019838470092508,0.0270794718526303,1.0,,,,,,,,,
['> Yeah. '],[' david lynch religious'],1.2669678591191769,0.7569247484207153,7.315243707038462,1.3904008865356445,0.0060319556156173,0.0061694387812167,0.0026999141322448,0.0048636796418577,0.9034488439559936,0.0287964079529047,0.0036345838103443,0.0443551283329725,1.0,,,,,,,,,
['> Yeah. '],"["" movie. It's""]",1.2669678591191769,0.7569247484207153,1.5983984246850014,1.3904008865356445,0.0046217134688049,0.0151110685430467,0.002915841480717,0.0064209699863567,0.8081887602806092,0.0717797867953777,0.0034878548234701,0.087473986018449,1.0,,,,,,,,,
['> Yeah. '],[' all religious like it'],1.2669678591191769,0.7569247484207153,4.30773252248764,1.3904008865356445,0.0228068063035607,0.0127993397414684,0.0073668478522449,0.0092106166295707,0.480468899011612,0.4000106006860733,0.0215761994943022,0.045760677754879,0.0,,,,,,,,,
