,users,prob_face_anger,prob_face_contempt,prob_face_disgust,prob_face_fear,prob_face_happiness,prob_face_neutral,prob_face_sadness,prob_face_surprise,smile,p1,p3,text
1061,SPK1,0.0695380864664912,0.0221511406823992,0.0264963096007704,0.0669626709073782,0.2712885618209839,0.0984614491462707,0.0142617394682019,0.4308400243520737,0.0,3.4941914472728968,0.09650472551584244, > Important. 
1065,SPK0,0.0068712237291038,0.0078198798000812,0.0133317940868437,0.3127100318670273,0.04683055607602,0.1142172321677208,0.1603195942938327,0.3378997206687927,1.0,3.3866057693958282,2.138695478439331, > everything that they
1069,SPK0,0.0183702759910374,0.009496428980492,0.0361100889276713,0.267221300303936,0.2121174411848187,0.0784193081781268,0.125892349332571,0.2523727931082249,1.0,4.21674969792366,2.138695478439331," could, they move"
1073,SPK0,0.0240839436650276,0.0037991350516676,0.025976956821978,0.3466051816940308,0.0817312680184841,0.0342871010303497,0.0354872605763375,0.4480291485786438,1.0,4.361897945404053,2.138695478439331," stuff out, built"
1077,SPK0,0.0190650708973407,0.0122109327465295,0.0474244492128491,0.2722785763442516,0.0903741426765918,0.1487706109881401,0.1633356019854545,0.2465406060218811,1.0,6.199923068284988,2.138695478439331, in clubs and sweet
1081,SPK0,0.0265930180437862,0.01280733209569,0.0459619998931884,0.1286880342289805,0.0812340378761291,0.2302829042077064,0.2743610430508852,0.2000715918838977,1.0,3.263646960258484,2.138695478439331, areas where they could
1085,SPK0,0.0278791666030883,0.0117533741518855,0.0341298524290323,0.0570443438366055,0.1043273050338029,0.2624652624130249,0.3166298717260361,0.1857708314433694,1.0,2.486218899488449,2.138695478439331,", "
1087,SPK1,0.0641137786209583,0.0292668579146266,0.0684858014807105,0.0306496918201446,0.5885885179042816,0.136758954077959,0.0306472204625606,0.0514891858212649,0.0,1.9160189300775528,0.31654229760169983, > Uh huh. 
1092,SPK0,0.0381754115223884,0.0198938995599746,0.0836833834648132,0.0581506229937076,0.111343977227807,0.2425631195306778,0.2684579461812973,0.1777316808700561,1.0,2.566505789756775,1.0693931579589844, > they bought a lot
1097,SPK0,0.0087318276986479,0.0063682969193905,0.018575054500252,0.4004486322402954,0.0386363938450813,0.0814048986881971,0.262975849211216,0.1828590616583824,1.0,2.42580305224692,1.0693931579589844, of the rooftops
1101,SPK0,0.0313266380690038,0.013923252816312,0.0353667135350406,0.1195377530530095,0.0784262558445334,0.1647062357515096,0.3291404917836189,0.2275726227089763,1.0,5.273021876811981,1.0693931579589844," ups, all the"
1105,SPK0,0.0254620350897312,0.0128522059880197,0.0233408700674772,0.0628960564732551,0.1354364454746246,0.2049617990851402,0.2007717482745647,0.3342787832021713,1.0,3.5499300835188476,1.0693931579589844, rooftops are under one
1110,SPK0,0.023996115848422,0.0098440732341259,0.0378071501851081,0.0933956742286682,0.1167843754868954,0.2228201448917389,0.2310984522104263,0.2642539709806442,1.0,9.08093148469925,1.0693931579589844, like adjacent corporation that
1114,SPK0,0.0231712203472852,0.007881067181006,0.0380427379161119,0.1888646110892296,0.0286690566688776,0.2156089290976524,0.3481387853622436,0.1496235677972436,1.0,1.6144419014453888,1.0693931579589844, they own. 
1118,SPK1,0.0595779743045568,0.0070575194433331,0.0438391461968421,0.0520162496715784,0.6896095275878906,0.0268365763127803,0.0839578043669462,0.0371051970869302,1.0,2.99474960565567,1.4036098718643188, > All
1120,SPK1,0.1889835387468338,0.0117145867552608,0.1231879211962223,0.0958789266645908,0.3556946069002151,0.074437116831541,0.0797287072986364,0.070374583825469,1.0,1.2876997590065002,1.4036098718643188," right, "
1123,SPK0,0.0146403152495622,0.0161390184890478,0.0203379666432738,0.1403490252792835,0.1932205364108085,0.1381414957344532,0.1828896701335907,0.2942820101976394,1.0,1.6733092591166496,0.09502319246530533, > I think
1126,SPK0,0.009622963797301,0.020445492118597,0.0205352054908871,0.0905435353517532,0.2473329097032547,0.1768813014030456,0.187051910161972,0.2475866854190826,1.0,4.5944449454545975,0.09502319246530533, it's too independent
1130,SPK0,0.0518488269299268,0.0109543192200362,0.105654390156269,0.09396343678236,0.0858683351427316,0.1858635485172272,0.2322011500597,0.2336459934711456,1.0,5.482371412962675,0.09502319246530533, rooftops left. 
1135,SPK1,0.2620175547897816,0.0181923010386526,0.1558230593800544,0.0168809395749121,0.3517844840884209,0.1239001005887985,0.0424066606909036,0.0289949499070644,0.0,2.9649959007898965,1.1065833568572998, > okay.
1138,SPK1,0.1013871058821678,0.0189704649150371,0.0811613339930772,0.0249721802771091,0.4751306056976318,0.1562503203749656,0.0323786582797765,0.1097493462264537,1.0,0.3917289674282074,1.1065833568572998, 
1139,SPK0,0.0146555301733314,0.05247090049088,0.0193505052942782,0.0168469914235174,0.3030053079128265,0.2930999755859375,0.2432281404733657,0.057342617213726,1.0,4.353927512963613,0.6747614741325378, > Um and
1142,SPK0,0.0139012327417731,0.0628916111309081,0.0144491118844598,0.0686018350534141,0.1211329530924558,0.3390233851969242,0.308262225240469,0.0717376414686441,1.0,4.714139306545258,0.6747614741325378, they got sweetheart deals
1147,SPK0,0.0083282117731869,0.0033543480327352,0.0038080438505858,0.3553439602255821,0.0167115497402846,0.0905898593366146,0.0408274358138442,0.4810366034507752,1.0,2.233656883239746,0.6747614741325378, from the city on
1151,SPK0,0.01025200788863,0.0022534312389325,0.0047819419996812,0.2139682918787002,0.0283742502331733,0.0613452680408954,0.0362660821527242,0.6427587389945983,1.0,1.8660687498748303,0.6747614741325378, a lot of the land
1156,SPK0,0.008907243842259,0.0272636607289314,0.0142827803734689,0.027299632737413,0.5371213018894195,0.0850333701819181,0.0509895166382193,0.249102484434843,1.0,4.298809289932251,0.6747614741325378," around it, brought"
1160,SPK0,0.0149461796507239,0.0119336406234651,0.0471835602074861,0.1085163660347461,0.297996935993433,0.1245520740747451,0.1617192968726158,0.2331519424915313,1.0,4.226227593421936,0.6747614741325378, up the bars and turned
1165,SPK0,0.0368619422428309,0.0084734777221456,0.031703011970967,0.0955935321748256,0.1092231661081314,0.2307761058211327,0.197534991800785,0.2898337721824646,1.0,1.4531042091548443,0.6747614741325378, it into like a
1169,SPK0,0.0325697956606745,0.0174286094494163,0.0781303595751524,0.0937128886580467,0.265659473836422,0.1654694274067878,0.2084670066833496,0.1385624542832374,1.0,3.6662595748901365,0.6747614741325378," hotel and shopping area,"
1174,SPK0,0.0291676105931401,0.0115361635806038,0.0414904309436678,0.196845307201147,0.1856807664036751,0.1395482763648033,0.230335932970047,0.1653955496847629,1.0,0.9285846948623657,0.6747614741325378, 
1175,SPK1,0.190732055902481,0.0236688621342182,0.2725303590297699,0.0677698079496622,0.100790487229824,0.2342425644397736,0.0757141634821891,0.0345517082139849,0.0,3.470082752406597,0.20303311944007874, > Alright. Alright
1179,SPK1,0.272355368733406,0.0137317993212491,0.1675947815179825,0.1465935103595256,0.0351127443835139,0.1979552716016769,0.0633991457521915,0.1032573767006397,0.0,4.352331107854843,0.20303311944007874,. Because the last 
1184,SPK0,0.0210001280996948,0.0254981602309271,0.031190476194024,0.0837393952533602,0.2951294586062431,0.1759483277797699,0.1781293530017137,0.1893647000193596,1.0,2.9002080531790853,0.05309270694851875," > wow, "
1188,SPK1,0.2220350980758667,0.0184849819168448,0.1241254314780235,0.1063874512910842,0.1532433792948722,0.2306918472051621,0.0389113433659076,0.1061204612255096,0.0,4.306113728455135,0.5590940117835999, > time I talked about bars.
1195,SPK1,0.1629271835088729,0.0130530280992388,0.1646121710538864,0.2064246952533722,0.151942241191864,0.1701370000839233,0.060658973455429,0.070244699716568,0.0,0.5998716950416565,0.5590940117835999, 
1196,SPK0,0.0094009475782513,0.0115268728230148,0.0381648991256952,0.2064649373292923,0.1061604082584381,0.1105132423341274,0.1162109933793544,0.4015577077865601,1.0,3.195380187034607,2.1295113563537598, > it is what it
1201,SPK0,0.0717427797615528,0.0598012506030499,0.1570376977324485,0.1364822475239634,0.2126155897974968,0.1338342888280749,0.0740310706198215,0.1544550709426403,1.0,1.369058359414339,2.1295113563537598," is, right. "
1206,SPK1,0.0861415788531303,0.0646152198314666,0.0079100616276264,0.0237552393227815,0.4725553095340729,0.2646128833293915,0.0575287640094757,0.0228809490799903,0.0,1.2083650678396225,1.1514992713928223, > Yeah. 
1210,SPK0,0.099636147916317,0.069048561528325,0.1807592153549194,0.0340623040217906,0.2851102992892265,0.2150505498051643,0.0780370384454727,0.0382958688773214,0.0,3.069869597752889,1.0902466773986816, > I 
1213,SPK1,0.1241494216024875,0.0218223931267857,0.0773304261267185,0.1569420769810676,0.302545128762722,0.1393813461065292,0.0509998455643653,0.1268293850123882,0.0,1.477818449338277,0.8601822853088379, > Yeah.
1216,SPK1,0.1716034919023513,0.0662651553750038,0.0821770951151847,0.0349499758332967,0.3036110311746597,0.1867126315832138,0.0649977907538414,0.0896828055381774,0.0,1.7701996475458146,0.30114988088607786, > What? 
1217,SPK0,0.0100538480095565,0.0127811230253428,0.0168079928960651,0.2639723598957061,0.05891879722476,0.1232820093631744,0.1002456944435834,0.4139382183551789,1.0,3.4328011944890022,0.7149063125252724, >
1225,SPK0,0.0115610013715922,0.0009590956557076,0.0043548508547246,0.4335279047489166,0.0307225415483117,0.0555437345057725,0.0607293998822569,0.4026014626026153,1.0,7.243851363658905,0.49033114314079285, any diehard cub
1229,SPK0,0.0167044980917125,0.0099906691175419,0.0044131198956165,0.1437385508324951,0.3808597885072231,0.0537452052813023,0.0490023149177432,0.341545847710222,1.0,2.8310422599315643,0.49033114314079285,s fan that's
1233,SPK0,0.0034576188307255,0.0593219630420208,0.0037129400065168,0.0138845928013324,0.5984774649143219,0.0519145057536661,0.0144812874495983,0.2547496229410172,0.0,3.5730605125427246,0.49033114314079285, really pissed about that
1237,SPK0,0.0052494232077151,0.0508461467456072,0.0084728267043828,0.0340574180707335,0.5881351470947266,0.0996277384459972,0.0707536771893501,0.1428576536476612,1.0,3.9026065170764923,0.49033114314079285, now has a really
1241,SPK0,0.0160087905824184,0.0128651778213679,0.0146589895244687,0.0284552188590168,0.5103123918175697,0.1509205415844917,0.1158424764871597,0.1509364426136016,1.0,4.19802138209343,0.49033114314079285, bad short term memory
1245,SPK0,0.0056315407622605,0.0169714276620652,0.0046067804156336,0.2174588896334171,0.2269080299884081,0.1125026415567845,0.1827024351805448,0.2332182936370373,1.0,4.454090803861618,0.49033114314079285, because they could they
1249,SPK0,0.0148376349825412,0.0315239307470619,0.0101807782426476,0.0461024452000856,0.3325561463832855,0.1756538182497024,0.0981305785477161,0.291014651209116,1.0,3.5179836452007294,0.49033114314079285, could put a goddamn
1253,SPK0,0.0054993531201034,0.0273042129352688,0.004329198366031,0.0058362076058983,0.6016483783721924,0.135807092487812,0.202091547101736,0.0174840106628835,1.0,6.317153096199036,0.49033114314079285, of wal mart in
1257,SPK0,0.0105328580364584,0.0095629690214991,0.0202472560107708,0.1014006488025188,0.2975914031267166,0.1551230490207672,0.1256280675530433,0.2799137476831674,1.0,4.2296130657196045,0.49033114314079285, the outfield of Saf
1261,SPK0,0.0119965999852865,0.0197541408124379,0.0057176367845386,0.1148222474381327,0.1846539201214909,0.1979085717350244,0.1397717826068401,0.3253750588744879,1.0,2.940134061849676,0.49033114314079285,eco field if it
1265,SPK0,0.0070789778605103,0.0538213096559047,0.0214734119363129,0.0164944559335708,0.7358714103698729,0.0526211068034172,0.0697282589972019,0.0429110765457153,0.0,5.198570370674133,0.49033114314079285, got the Mariners of
1269,SPK0,0.0021944328909739,0.0399668108671903,0.0042668834794312,0.0037383767892606,0.8634027123451233,0.0342428710311651,0.0394225364550948,0.0127653737552464,1.0,4.031766638159752,0.49033114314079285, the World Series ring
1273,SPK0,0.0033704588655382,0.067540518939495,0.002375313907396,0.004216800048016,0.6382730722427368,0.0773539945483207,0.1982651948928833,0.0086046516429632,1.0,2.5526212900877,0.49033114314079285, at this point.
1277,SPK0,0.0154899535118602,0.0423076577484607,0.0151756056468002,0.0305450418032705,0.5764042794704437,0.1380067776888608,0.1293222602456808,0.0527483880519866,1.0,0.6650314927101135,0.49033114314079285, 
1278,SPK1,0.0827657736837863,0.0209676325321197,0.0806600853800773,0.0604988005012273,0.5010183870792388,0.1403819516301155,0.0690856218338012,0.0446217305958271,0.0,1.206766963005066,0.8326486349105835," > Yeah,"
1281,SPK1,0.0767250627279281,0.0284594012424349,0.1027446448802948,0.1312822919338941,0.3900293931365013,0.1213004298508167,0.1087494455277919,0.040709313750267,0.0,6.994409481684367,0.8326486349105835, I know regularly
1284,SPK1,0.0598006173968315,0.0431419187225401,0.1024165023118257,0.1081564337946474,0.3788475655019283,0.133590230718255,0.1487516518682241,0.0252950792200863,0.0,6.011786997318268,0.8326486349105835, fill and they could
1288,SPK1,0.0716481074690818,0.0254200786352157,0.0957150593400001,0.1035145193338394,0.3278938174247742,0.0804779157042503,0.2732333540916443,0.0220971178263425,0.0,7.666813214619954,0.8326486349105835, lose all 162
1291,SPK1,0.1802848329146703,0.0096413968907048,0.1073802833755811,0.2693892046809196,0.1308358404785394,0.0806968702624241,0.1456236690282821,0.0761478922019402,0.0,3.838395595550537,0.8326486349105835, and they will sell
1295,SPK1,0.1195704722777009,0.0185495396144688,0.0894289184361696,0.0838467366993427,0.4480148106813431,0.0580623066052794,0.1669015865772962,0.0156256707850843,0.0,1.4481325149536133,0.8326486349105835, out every game
1298,SPK1,0.0889599174261093,0.0259927978739142,0.0683073684573173,0.0280878908932209,0.546233344078064,0.1069703884422779,0.1277029998600483,0.0077452911064028,0.0,1.0054289996623993,0.8326486349105835,. 
1300,SPK0,0.0254424219951033,0.0257193148136138,0.045074494369328,0.0426290582865476,0.0369726598262786,0.5095284759998322,0.2167408764362335,0.0978927135467529,1.0,2.12763968706131,0.9491493105888367," > Oh yeah, they"
1305,SPK0,0.0318991495296359,0.0173437876626849,0.0235937132500112,0.1018799979239702,0.012609036033973,0.4336927711963653,0.1231454998254776,0.2558360744267702,1.0,2.7657012448309817,0.9491493105888367," don't they don't care. Well,"
1314,SPK0,0.0175894664600491,0.0016393431478718,0.0134037638374138,0.3144565045833588,0.0074377984041348,0.0594767688773572,0.0164261334692128,0.5695702135562897,0.0,2.420627638697624,1.606322929263115, > you know
1315,SPK1,0.152557298541069,0.0308497723191976,0.1117305099964141,0.0355492924340069,0.2213120892643928,0.2253950223326683,0.2087242349982261,0.013881761021912,0.0,0.9893789663910866,0.4910038113594055, > Yeah. 
1322,SPK0,0.015959481941536,0.0071894786582561,0.0596758781583048,0.2211280032992363,0.0388063149526715,0.1099069458898156,0.0671095347963273,0.4802243739366531,1.0,2.5427683889865875,1.825380802154541,", they may not, they"
1328,SPK0,0.0619698856025934,0.0106875875499099,0.0279314915649592,0.1430615797638893,0.049463301571086,0.2298968374729156,0.0622931929305195,0.4146961987018585,1.0,1.5195193489392598,1.825380802154541," may not sell out, but"
1334,SPK0,0.0123692720662802,0.0024173257290385,0.0084810230415314,0.4148301653563976,0.1680730492807924,0.0297846035100519,0.0134111965540796,0.35063336789608,1.0,3.288452237844467,1.825380802154541, they will be at 85%
1340,SPK0,0.0465681807138025,0.006969799939543,0.0206707427743822,0.1605371937155723,0.2081215098500252,0.0801978288218379,0.083360517444089,0.3935742106288672,1.0,2.2149197459220886,1.825380802154541, capacity 
1342,SPK1,0.1518602564930916,0.0104615656659007,0.1093945816159248,0.0910632528364658,0.1716379925608634,0.1155597992241382,0.3026569560170173,0.0473656190559268,0.0,2.862939778715372,0.34715619683265686," > Yeah, I'll be yeah,"
1350,SPK1,0.1515700250864028,0.0143693789839744,0.1152084097266197,0.0571863748133182,0.4326052993535995,0.0824057459831237,0.1287785589694977,0.0178762179799377,0.0,2.7270658016204834,0.34715619683265686, 
1351,SPK0,0.0436025464907288,0.0251620672643184,0.0240614991635084,0.0712771944701671,0.250927959382534,0.2134020410478115,0.1773313991725444,0.1942353151738644,1.0,1.7839794258276622,0.38955509662628174, > no matter what. 
1357,SPK1,0.211205942928791,0.020482394658029,0.2091974958777428,0.0427440244704484,0.361616262793541,0.0889623910188674,0.0492565806955099,0.0165349138900637,0.0,3.3726160185677663,1.3644347190856934, > I'll take it to get
1364,SPK1,0.1588589608669281,0.0148720166645944,0.2017188042402268,0.0357518713921308,0.4277507662773132,0.0819929130375385,0.0630259089171886,0.0160287635400891,0.0,2.4908974319696426,1.3644347190856934,. Yeah. 
1368,SPK0,0.0086215123534202,0.0154723014100454,0.0067223599296994,0.1043614376336336,0.1619694013148546,0.1520793668925762,0.2938584841787815,0.256915158778429,1.0,1.793137550354004,1.0531258583068848, > Yeah
1370,SPK0,0.0366438241675496,0.0136745219118893,0.0491793130990117,0.1000161977484822,0.0682985803112387,0.2663475051522255,0.4087788313627243,0.0570612223353237,1.0,3.5219302475452423,1.0531258583068848,", exactly, because"
1374,SPK0,0.0227461101487278,0.0196861477568745,0.0598888149484992,0.0676996812224388,0.272861085832119,0.2169151797890663,0.242256586253643,0.097946404479444,1.0,3.4052792713046074,1.0531258583068848, it's it's 50
1379,SPK0,0.038787293061614,0.0127348395995795,0.1013629235327244,0.1931755498051643,0.1494515016674995,0.1570997759699821,0.1584206193685531,0.1889675185084343,1.0,3.8173214495182037,1.0531258583068848,% die hards
1383,SPK0,0.0174433574080467,0.0157652753405272,0.0541193753480911,0.1736387938261032,0.2146565392613411,0.1410202644765377,0.2456818282604217,0.137674593180418,1.0,2.903962117433548,1.0531258583068848, and there's 35%
1388,SPK0,0.0586106449365615,0.0179117053747177,0.1549257472157478,0.0474336527287959,0.0942948292940855,0.3156763702630997,0.2303045302629471,0.0808425232768058,1.0,5.662491083145142,1.0531258583068848, tourists or locals who
1392,SPK0,0.055283885076642,0.0033314444590359,0.0593147624284029,0.2299968164414167,0.01048299157992,0.2033517301082611,0.3105399668216705,0.127698403596878,1.0,4.894208192825317,1.0531258583068848, are either checking off the
1397,SPK0,0.0242639787495136,0.0014149349182844,0.0170223108492791,0.2626786515116691,0.0055003620684146,0.1342532366514205,0.1632133826613426,0.3916531711816788,0.0,1.8929128140211104,1.0531258583068848, bucket list or just looking
1402,SPK0,0.0298270091414451,0.0139716583304107,0.0444396745413541,0.055814753472805,0.0835894003510475,0.3221686601638794,0.1184059470891952,0.3317829102277756,1.0,3.1414191722869873,1.0531258583068848, to get drunk in
1406,SPK0,0.0354966754093766,0.0298542991280555,0.0615792564116418,0.1012063045054674,0.2466073378920555,0.1772888332605361,0.0457210876047611,0.3022462427616119,1.0,3.0009668059647083,1.689858764410019," > in the bleachers,"
1408,SPK1,0.0468980178236961,0.0477735184133052,0.0405896216630935,0.0052985900547355,0.7207713484764099,0.1040014997124672,0.0203934874385595,0.0142738899681717,0.0,0.63951076567173,0.13738372921943665, > Yeah. 
1418,SPK0,0.0409462679177522,0.0163477664813399,0.0780221547931432,0.1264017224311828,0.0720996387302875,0.1736097157001495,0.0953530196100473,0.3972197383642197,1.0,2.076759696006775,1.7473263144493103, >
1419,SPK1,0.0627505160868167,0.0458655722439289,0.0898539796471595,0.008337741298601,0.6824870347976685,0.0696646071970462,0.0352393621578812,0.0058011795859783,0.0,0.8196998350322247,0.508370041847229, > Yeah. 
1424,SPK0,0.0164971753954887,0.0184922095388174,0.0250135771930217,0.0800305556505918,0.1652050107717514,0.2225249201059341,0.1083180546760559,0.3639184743165969,1.0,4.829147830605507,1.5925495624542236, which is not without
1428,SPK0,0.0188459502533078,0.0099417546880431,0.0164130564313381,0.1399458687752485,0.0405195770785212,0.2785423219203949,0.1608039781451225,0.3349874868988991,0.0,2.3462088306744895,1.5925495624542236, its charm.
1431,SPK0,0.014759389963001,0.0217091966886073,0.0310751435346901,0.119892019405961,0.0986719203181564,0.1661552250385284,0.0487680092453956,0.498969081044197,1.0,0.5763458013534546,1.5925495624542236, 
1432,SPK1,0.1031139060854911,0.0522071249783039,0.1056420125067234,0.0149926520418375,0.3952546998858452,0.207265156507492,0.1065949536859989,0.0149295230396091,0.0,2.5573561549186707,0.8301122784614563, > No it is not
1437,SPK1,0.0962420731782913,0.0676211193203926,0.0568109922111034,0.0035751146264374,0.547040581703186,0.1766710489988327,0.0467696145176887,0.0052694542799144,0.0,3.8338567137718202,0.8301122784614563, that's there's nothing
1442,SPK1,0.0836493611335754,0.0397607391700148,0.0716699704527854,0.0289351788349449,0.5793216049671173,0.1057518735527992,0.0654257379472255,0.0254854965955019,0.0,2.024448496103287,0.8301122784614563, quite like it. 
1447,SPK0,0.0007187214301666,0.0201152768917381,0.0014294291104306,0.0007513148346333,0.9345369935035706,0.0055022917687892,0.0355721291620284,0.0013738711946643,1.0,1.950640082359314,1.3423936367034912, > Yeah
1449,SPK0,0.0009767916926648,0.0594747706316411,0.0008957769226981,0.00161777875619,0.8408617377281189,0.0292104690801352,0.0622539029922336,0.0047087744809687,1.0,0.5565809160470963,1.3423936367034912,. 
1451,SPK1,0.0834293380379676,0.01035025450401,0.0736530441790819,0.0702783869579434,0.5987377882003784,0.066219937428832,0.0817825138568878,0.0155487480573356,0.0,1.2128238677978516,1.2128238677978516, >
1452,SPK1,0.2205567240715026,0.012769995862618,0.0709553096443414,0.1699648112058639,0.2734337374567985,0.0912695869803428,0.0973063990473747,0.0637434400618076,0.0,3.377374168485403,1.2128238677978516, Uh huh. So
1456,SPK1,0.0442917156033217,0.0327955624088645,0.0369181069545447,0.0100585508625954,0.8295188546180725,0.0222017612541094,0.0044645461603067,0.0197509138379246,1.0,2.7660966217517853,1.2128238677978516, let's say
1459,SPK1,0.1112391501665115,0.0379311198368668,0.0937482751905918,0.0687127100303769,0.4436420440673828,0.0938869304955005,0.0267911694943904,0.1240486390888691,0.0,5.184714953104655,1.2128238677978516, we got uh
1462,SPK1,0.0644163006916642,0.0511449757963419,0.0196911471895873,0.0274489513132721,0.6769822776317597,0.0636205855756998,0.010624635964632,0.0860711452551186,0.0,4.037544806798299,1.2128238677978516, um I don
1465,SPK1,0.1749792914837598,0.0152324757538735,0.0461964406073093,0.0099872595630586,0.5876954197883606,0.093440007045865,0.0610249433666467,0.0114441682584583,0.0,0.9568420166227346,1.2128238677978516,'t know if
1468,SPK1,0.111185685545206,0.0657182246446609,0.0581235777586698,0.0179302087984979,0.6386483907699585,0.0613445900380611,0.0256849559023976,0.0213643124327063,0.0,3.9215568006038666,1.2128238677978516, this is my third
1472,SPK1,0.0907263495028019,0.044822622090578,0.0689027365297079,0.0109188524074852,0.6841503381729126,0.0595241874456405,0.0286610471084713,0.0122938759624958,0.0,2.6412190198898315,1.2128238677978516, one of these
1475,SPK1,0.0835265018045902,0.120013903081417,0.0347188655287027,0.0089430960360914,0.5927064597606659,0.1234549075365066,0.0249915136024355,0.0116447784937918,0.0,3.3463727235794067,1.2128238677978516,. How many
1478,SPK1,0.1120280787348747,0.1340787693858146,0.0349182896316051,0.0321405274793505,0.4489894151687622,0.148551195859909,0.0226791970431804,0.0666145049035549,0.0,1.4310979048411052,1.2128238677978516, of these have
1481,SPK1,0.1262180909514427,0.0794056430459022,0.0274492282420396,0.0190639132168144,0.5093494057655334,0.1878150135278701,0.0240166444331407,0.026682080514729,0.0,3.532256086667379,1.2128238677978516, you know?
1484,SPK1,0.1724205285310745,0.1129686795175075,0.0495106652379036,0.0279406094923615,0.4570095658302307,0.1183519557118415,0.0383546259254217,0.0234433848410844,0.0,1.1691151142120362,0.6482029914855957, > Yeah. 
1485,SPK0,0.0348931465297937,0.028936281427741,0.006817652285099,0.0045818978454917,0.0230672238394618,0.5547589898109436,0.3401870489120483,0.0067577326670289,0.0,2.4308437009652457,0.7648689945538839, > this
1495,SPK0,0.0113335788249969,0.0024142989655956,0.012848987430334,0.2774682521820068,0.0102315233089029,0.0953076183795929,0.0404036223888397,0.5499920845031738,1.0,2.2590362668037414,0.6273456692695618, > this
1498,SPK1,0.0915090523660182,0.042645276337862,0.029317021369934,0.0624732963740825,0.4519256889820099,0.0990456759929657,0.0143177259713411,0.2087662525475025,0.0,4.459176331758499,0.2012828290462494, > Right 
1503,SPK0,0.0142308919690549,0.0016102654277347,0.0174989026039838,0.4123528718948365,0.0089136496651917,0.0592567656189203,0.0323583542369306,0.453778338432312,1.0,1.7511680983006954,0.11870449781417847, is my fourth 
1507,SPK1,0.1246332988142967,0.0232346495613455,0.0412647008895874,0.0233306830748915,0.5390790998935701,0.1490677691996097,0.086596405506134,0.0127934068441391,0.0,0.14962829649448395,0.14962829649448395, >
1508,SPK1,0.0523424919694662,0.0700282454490661,0.0131633867975324,0.0054643222596496,0.6579883813858032,0.1484910681843757,0.0345588371157646,0.0179632624611258,0.0,2.2222964987158775,0.5152320675551891, >
1511,SPK0,0.0094415452796965,0.0063495493493974,0.0046967886853963,0.2274374276399612,0.0208053194917738,0.052127126045525,0.0120327987708151,0.6671094298362732,1.0,3.278205990791321,1.2200711965560913, > uh 
1515,SPK1,0.1155357472598552,0.1187105327844619,0.05103289950639,0.0314463773742318,0.3890157788991928,0.14666208922863,0.0453235141932964,0.1022730153053999,0.0,2.1403066486120226,0.6835777997970581, > always 
1518,SPK0,0.0125341302715241,0.0240848343819379,0.0066108191851526,0.0642787929624319,0.0183846797794103,0.2903160259127617,0.1412082947790622,0.4425824165344238,0.0,3.0691695468766347,0.5054146477154323, >
1532,SPK0,0.0117564605316147,0.0125454626395367,0.0058661790098994,0.0611829622648656,0.0186440533725544,0.2910206094384193,0.0800615707412362,0.5189227163791656,1.0,5.165104103088379,0.37341052293777466, at least build a conversation
1537,SPK0,0.0327310509048402,0.0039736175443977,0.0283878246787935,0.1413762748241424,0.0386111005209386,0.0506939768791198,0.0144974492490291,0.6897286891937255,1.0,2.8992183109124503,0.37341052293777466,", man. So this is"
1543,SPK0,0.0297017147764563,0.0191776032559573,0.0519701361656188,0.0949418142437934,0.1902549296617508,0.1882409557700157,0.0405831176787614,0.3851296722888946,1.0,4.82680492401123,0.37341052293777466, we're already playing with
1548,SPK0,0.010525530623272,0.0049450092075858,0.0150189875042997,0.1110758483409881,0.0857177208177745,0.1135654907673597,0.043210578802973,0.6159408271312714,1.0,3.213204652070999,0.37341052293777466, house money. 
1552,SPK1,0.0656548883765935,0.0198416158556938,0.0863119818270206,0.0080159176606684,0.6668756425380706,0.1064971640706062,0.0246923187747597,0.0221104297321289,0.0,1.459640622138977,1.459640622138977, >
1553,SPK1,0.0335932644084095,0.013992101245094,0.0292325400514528,0.0189716454478912,0.7613245695829391,0.0651228461065329,0.0316621788952034,0.0461008706479333,1.0,3.079327702522278,1.459640622138977," yeah I know,"
1557,SPK1,0.0386508387513458,0.0251028529368341,0.0285804474726319,0.0082832763902843,0.7340958714485168,0.0969073183834552,0.0216974557377398,0.0466819405555725,1.0,1.4024930626153946,1.459640622138977, I know. It's
1562,SPK1,0.0350986503064632,0.0112645405344665,0.0290750002488493,0.0160007361788302,0.8296746492385865,0.0305457824841141,0.0341228224337101,0.0142178392037749,1.0,4.313756883144379,1.459640622138977, this is the easiest
1566,SPK1,0.1476240381598472,0.0146780379116535,0.1065507620573043,0.107750990986824,0.2226786144077777,0.0944407567381858,0.1861861124634742,0.120090689137578,1.0,4.723942732810974,1.459640622138977, 15 bucks I'll make
1571,SPK1,0.0841239064931869,0.0285168215632438,0.0867441855370998,0.0154438249301165,0.5677829444408417,0.1406989395618438,0.0313507445156574,0.0453386653214693,1.0,1.7861269265413284,1.459640622138977,. Yeah. 
1575,SPK0,0.0165163621306419,0.0146102497354149,0.0184374871663749,0.086999399960041,0.0515518203377723,0.2868408262729645,0.0527496989816427,0.4722941756248474,0.0,1.5643294254938762,1.2691359519958496," > Yeah,"
1578,SPK0,0.0309545625932514,0.0107431688345968,0.0469991198740899,0.0817111305892467,0.0201041392050683,0.2721976637840271,0.1056351099163293,0.4316551551222801,1.0,2.1103484630584717,1.2691359519958496, 
